sn,invertersn,temperature,vpv1,vpv2,vpv3,vpv4,vpv5,vpv6,vpv7,vpv8,vpv9,vpv10,vpv11,vpv12,vpv13,vpv14,vpv15,vpv16,vpv17,vpv18,vpv19,vpv20,vpv21,vpv22,vpv23,vpv24,vpv25,vpv26,vpv27,vpv28,vpv29,vpv30,ipv1,ipv2,ipv3,ipv4,ipv5,ipv6,ipv7,ipv8,ipv9,ipv10,ipv11,ipv12,ipv13,ipv14,ipv15,ipv16,ipv17,ipv18,ipv19,ipv20,ipv21,ipv22,ipv23,ipv24,ipv25,ipv26,ipv27,ipv28,ipv29,ipv30,vac1,vac2,vac3,iac1,iac2,iac3,fac1,fac2,fac3,pac,eday,etotal,ttotal,switchstatus,powercurvenumber,errorcode,alertcode,alertcodelist,errorcodelist,createtime,outputpowerratio,activepower,reactivepower,inspectingpower,powerfactor,etl_time,ds
TP40KBT000B231023035,TP40KBT000B231023035,46.3,563.1,563.1,571.5,571.5,570.2,570.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,1.1,1.3,0,1.3,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,239.1,237.3,239.7,4.3,4.3,4.3,50,50,50,2841,265.8,52825.4,4482,1,0,0,0,\N,\N,2025-08-03 18:01:22,0.07,2841,77,2842,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,45.4,551,551,575.6,575.6,562.4,562.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,0.7,0.9,0,1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,237.8,235.9,237.5,3.3,3.3,3.3,50,50,50,2059,266,52825.6,4482,1,0,0,0,\N,\N,2025-08-03 18:06:24,0.05,2059,5,2059,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,43.9,503.2,503.2,531.9,531.9,543.4,543.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.7,0.3,0.5,0,0.6,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,236,234.2,235.7,2.1,2.2,2.2,49.99,49.99,49.99,1076,266.1,52825.7,4482,1,0,0,0,\N,\N,2025-08-03 18:11:24,0.03,1076,153,1087,0.99,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,42.4,507.2,507.2,539.9,539.9,561.9,561.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.7,0.2,0.5,0,0.5,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,235.8,233.7,235.8,2.2,2.3,2.2,50.02,50.02,50.02,1022,266.2,52825.8,4482,1,0,0,0,\N,\N,2025-08-03 18:16:24,0.03,1022,33,1023,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,40.9,533.4,533.4,523.9,523.9,546.3,546.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.8,0.2,0.5,0,0.6,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,235.9,235.5,235.6,2.3,2.3,2.3,50.01,50.01,50.01,1098,266.3,52825.8,4482,1,0,0,0,\N,\N,2025-08-03 18:21:20,0.03,1098,36,1098,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,39.1,565.4,565.4,532,532,538.4,538.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.8,0.2,0.6,0,0.7,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,235.6,234.8,235.9,2.3,2.3,2.3,50.02,50.02,50.02,1231,266.4,52825.9,4482,1,0,0,0,\N,\N,2025-08-03 18:26:06,0.03,1231,79,1234,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,38.1,557.4,557.4,564,564,530.4,530.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.9,0.3,0.6,0,0.7,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,237,235.9,236.7,2.6,2.6,2.6,49.98,49.98,49.98,1447,266.5,52826,4483,1,0,0,0,\N,\N,2025-08-03 18:31:23,0.04,1447,82,1449,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,38.4,570.1,570.1,556,556,554,554,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.1,0.5,0.8,0,0.9,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,237.5,235.9,237.6,3,3,3,50,50,50,1840,266.7,52826.1,4483,1,0,0,0,\N,\N,2025-08-03 18:36:24,0.05,1840,75,1842,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,38.9,567,567,586.1,586.1,540.5,540.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,0.4,0.7,0,0.9,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,237.2,235.7,237.4,2.9,3,3,49.96,49.96,49.96,1705,266.8,52826.3,4483,1,0,0,0,\N,\N,2025-08-03 18:41:25,0.04,1705,17,1705,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,39.1,539.2,539.2,582.1,582.1,541.7,541.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.9,0.4,0.6,0,0.7,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,237.4,234.9,236.2,2.5,2.5,2.5,50.02,50.02,50.02,1390,266.9,52826.4,4483,1,0,0,0,\N,\N,2025-08-03 18:46:26,0.03,1390,105,1394,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,38.9,531.3,531.3,566.1,566.1,576.5,576.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.7,0.2,0.4,0,0.5,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,236.3,234.8,235.1,2.2,2.2,2.2,50.03,50.03,50.03,990,267,52826.5,4483,1,0,0,0,\N,\N,2025-08-03 18:51:26,0.02,990,55,992,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,38.4,527.2,527.2,563.5,563.5,515.3,515.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.6,0,0.4,0,0.5,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,236.4,234.1,234.6,2,2.1,2.1,49.96,49.96,49.96,798,267,52826.6,4483,1,0,0,0,\N,\N,2025-08-03 18:56:09,0.02,798,-33,799,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,38.1,543.2,543.2,512,512,541.9,541.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.6,0,0.3,0,0.4,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,236.4,233.7,235.2,1.9,2,1.9,49.95,49.95,49.95,656,267.1,52826.6,4483,1,0,0,0,\N,\N,2025-08-03 19:01:26,0.02,656,25,656,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,38.1,479.2,479.2,527.9,527.9,527.3,527.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.5,0,0.3,0,0.4,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,236.4,234.2,235.2,1.9,2,1.9,49.96,49.96,49.96,577,267.1,52826.7,4483,1,0,0,0,\N,\N,2025-08-03 19:06:26,0.01,577,-19,577,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,37.9,519.2,519.2,523.9,523.9,522.4,522.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.4,0,0.2,0,0.3,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,236.3,234.7,235.4,1.8,1.9,1.9,50.01,50.01,50.01,461,267.2,52826.7,4483,1,0,0,0,\N,\N,2025-08-03 19:11:26,0.01,461,63,465,0.99,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,37.4,545.4,545.4,507.9,507.9,514.4,514.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.4,-0.1,0.2,0,0.3,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,235.3,233.3,234,2,2,2,49.97,49.97,49.97,346,267.2,52826.7,4483,1,0,0,0,\N,\N,2025-08-03 19:16:26,0.01,346,-103,361,-0.96,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,36.6,477.4,477.4,536,536,458.3,458.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.4,-0.1,0.1,0,0.2,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,235.4,233.4,234.3,2,2,2,50.04,50.04,50.04,229,267.3,52826.8,4483,1,0,0,0,\N,\N,2025-08-03 19:21:27,0.01,229,-83,244,-0.94,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,36.1,505.4,505.4,471.9,471.9,490.3,490.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.3,-0.1,0.1,0,0.2,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,235.1,232.8,233.7,1.9,1.9,1.9,50.03,50.03,50.03,174,267.3,52826.8,4483,1,0,0,0,\N,\N,2025-08-03 19:26:28,0,174,9,174,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,35.5,511.2,511.2,514,514,540.5,540.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.3,-0.1,0.1,0,0.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,235.3,233.3,234,2,2,2,49.97,49.97,49.97,103,267.3,52826.8,4484,1,0,0,0,\N,\N,2025-08-03 19:31:28,0,103,-36,109,-0.94,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,35,504.2,504.2,522.4,522.4,392.9,392.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.3,-0.2,0,0,0.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,235.2,233.3,234,2,2.1,2.1,50,50,50,48,267.3,52826.8,4484,1,0,0,0,\N,\N,2025-08-03 19:36:28,0,48,-101,112,-0.43,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,34.5,460,460,481.5,481.5,223.9,223.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.3,-0.3,0,0,0.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,235.7,232.8,234.5,2.2,2.3,2.2,50.01,50.01,50.01,0,267.3,52826.8,4484,1,0,0,0,\N,\N,2025-08-03 19:41:28,0,0,-173,174,0,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,34,391.1,391.1,489.6,489.6,415.9,415.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.3,-0.2,0,0,0.1,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,236.1,233.7,235,2,2,2,50.02,50.02,50.02,0,267.3,52826.8,4484,1,0,0,0,\N,\N,2025-08-03 19:46:28,0,0,36,43,0,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,33.5,407.1,407.1,437.1,437.1,254.4,254.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.2,-0.2,0,0,0.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,235.5,233.7,234.4,1.9,2,1.9,50.01,50.01,50.01,0,267.3,52826.8,4484,1,0,0,0,\N,\N,2025-08-03 19:51:25,0,0,99,109,0,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,32.9,390.2,390.2,233.6,233.6,158.1,158.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.2,-0.2,0,0,0,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,235.7,233.8,234.8,2.1,2.1,2.1,50.03,50.03,50.03,0,267.3,52826.8,4484,1,0,0,0,\N,\N,2025-08-03 19:56:29,0,0,-110,125,0,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,32.7,234,234,186.2,186.2,161,161,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.2,-0.2,0,0,0.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,236.2,233.9,234.5,1.9,2,2,50.04,50.04,50.04,0,267.3,52826.8,4484,1,0,0,0,\N,\N,2025-08-03 20:01:28,0,0,-11,67,0,2025-08-04 02:34:14,20250803
