sn,invertersn,temperature,vpv1,vpv2,vpv3,vpv4,vpv5,vpv6,vpv7,vpv8,vpv9,vpv10,vpv11,vpv12,vpv13,vpv14,vpv15,vpv16,vpv17,vpv18,vpv19,vpv20,vpv21,vpv22,vpv23,vpv24,vpv25,vpv26,vpv27,vpv28,vpv29,vpv30,ipv1,ipv2,ipv3,ipv4,ipv5,ipv6,ipv7,ipv8,ipv9,ipv10,ipv11,ipv12,ipv13,ipv14,ipv15,ipv16,ipv17,ipv18,ipv19,ipv20,ipv21,ipv22,ipv23,ipv24,ipv25,ipv26,ipv27,ipv28,ipv29,ipv30,vac1,vac2,vac3,iac1,iac2,iac3,fac1,fac2,fac3,pac,eday,etotal,ttotal,switchstatus,powercurvenumber,errorcode,alertcode,alertcodelist,errorcodelist,createtime,outputpowerratio,activepower,reactivepower,inspectingpower,powerfactor,etl_time,ds
TP40KBT000B231023018,TP40KBT000B231023018,38.1,554.9,554.9,503.2,503.2,544.9,544.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.3,0.2,0.4,0,0.5,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,230.3,234.5,237.3,2.1,2,2,49.96,49.96,49.96,645,279.6,60331.3,5083,1,0,0,0,\N,\N,2025-08-03 19:01:35,0.02,645,-86,651,-0.99,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,37.4,510.8,510.8,511.3,511.3,529,529,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.3,0.2,0.4,0,0.5,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,230.1,234.4,237,1.9,1.9,1.9,49.96,49.96,49.96,536,279.6,60331.3,5083,1,0,0,0,\N,\N,2025-08-03 19:06:35,0.01,536,18,536,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,37.4,520.9,520.9,517.3,517.3,562.5,562.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.3,0.2,0.3,0,0.4,-0.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,230.6,235,237.1,1.8,1.8,1.8,50.01,50.01,50.01,447,279.7,60331.4,5083,1,0,0,0,\N,\N,2025-08-03 19:11:35,0.01,447,65,452,0.99,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,36.8,536.9,536.9,525.3,525.3,546.5,546.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.2,0.1,0.3,0,0.4,-0.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,229.6,233.6,236.3,2,2,1.9,50.02,50.02,50.02,356,279.7,60331.4,5083,1,0,0,0,\N,\N,2025-08-03 19:16:35,0.01,356,-142,383,-0.93,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,36.3,540.4,540.4,494.3,494.3,494.5,494.5,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.2,0,0.2,-0.1,0.4,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,229.7,234.1,236.6,2,1.9,1.9,50.05,50.05,50.05,249,279.7,60331.4,5083,1,0,0,0,\N,\N,2025-08-03 19:21:35,0.01,249,2,249,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,35.8,464.8,464.8,453.3,453.3,527,527,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.1,0,0.2,-0.1,0.3,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,229.7,234,234.2,2,2,2,50.04,50.04,50.04,160,279.8,60331.4,5083,1,0,0,0,\N,\N,2025-08-03 19:26:35,0,160,-45,166,-0.96,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,35.3,508.9,508.9,437.5,437.5,535,535,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.1,0,0.2,-0.1,0.3,-0.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,229.3,233.7,236.1,2.1,2.1,2,50,50,50,98,279.8,60331.4,5083,1,0,0,0,\N,\N,2025-08-03 19:31:35,0,98,-62,116,-0.85,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,34.8,516.9,516.9,441,441,527,527,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0.1,0,0.1,-0.1,0.2,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,229.6,233.7,235.9,2.2,2.2,2.2,50.02,50.02,50.02,19,279.8,60331.5,5083,1,0,0,0,\N,\N,2025-08-03 19:36:37,0,19,-168,169,-0.12,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,34.3,416.8,416.8,449.4,449.4,363.8,363.8,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0.1,-0.1,0.2,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,233.1,231.6,235.4,2,2.1,2,50.04,50.04,50.04,0,279.8,60331.5,5083,1,0,0,0,\N,\N,2025-08-03 19:41:37,0,0,-27,28,0,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,34,460,460,394.1,394.1,232.8,232.8,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0.1,-0.1,0.2,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,233.2,234,236,2,2,2,50,50,50,0,279.8,60331.5,5083,1,0,0,0,\N,\N,2025-08-03 19:46:37,0,0,37,47,0,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,33.5,469.7,469.7,399.7,399.7,163.8,163.8,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0.1,-0.1,0.2,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,233.1,234.4,235.9,1.9,1.9,1.9,49.96,49.96,49.96,0,279.8,60331.5,5084,1,0,0,0,\N,\N,2025-08-03 19:51:37,0,0,52,73,0,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,33.2,412.5,412.5,266.1,266.1,311.4,311.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0.1,-0.1,0.2,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,234.5,234.3,235.4,2,2,2,50.04,50.04,50.04,0,279.8,60331.5,5084,1,0,0,0,\N,\N,2025-08-03 19:56:37,0,0,-77,97,0,2025-08-04 02:34:14,20250803
TP40KBT000B231023018,TP40KBT000B231023018,32.7,334.1,334.1,170,170,165.7,165.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0.1,-0.1,0.2,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,233.8,234.3,235.9,1.9,1.9,1.9,50.02,50.02,50.02,0,279.8,60331.5,5084,1,0,0,0,\N,\N,2025-08-03 20:01:37,0,0,91,110,0,2025-08-04 02:34:14,20250803
